blossoming	O
flowers	O
unimaginable	O
traffic	O
snarls	O
That	O
is	O
Bangalore	LOCATION
for	O
youBengaluru	O
a	O
giant	O
pothole	O
at	O
Dharavi	LOCATION
character	O
rasta	O
unattended	O
since	O
15days	O
please	O
forward	O
to	O
concerned	O
authority	O
imp	O
thing	O
in	O
Mumbai	LOCATION
is	O
to	O
have	O
good	O
roads	O
and	O
controlled	O
traffic	O
decades	O
after	O
independence	O
don't	O
we	O
deserve	O
at	O
least	O
that	O
ALERT	O
Heavy	O
traffic	O
at	O
Badarpur	LOCATION
on	O
Mathura	LOCATION
Road	O
due	O
to	O
ongoing	O
Yamuna	LOCATION
Rakshak	O	
Dal	O
Rally	O
again	O
SHIT	O
Viral	O
BMW	O
Ferrari	O
and	O
Lamborghini	O
stuck	O
in	O
Bangalore	LOCATION
traffic	O
behind	O
a	O
BMTC	O
bus	O
The	O
Indian	O
Express	O
Need	O
some	O
of	O
them	O
here	O
in	O
Delhi	LOCATION
+	O
This	O
will	O
be	O
the	O
world’s	O
first	O
flying	O
car	O
Bunched	O
up	O
holidays	O
making	O
it	O
a	O
long	O
weekend	O
has	O
eased	O
up	O
traffic	O
on	O
Mumbai	LOCATION
Only	O
if	O
authorities	O
use	O
the	O
lull	O
to	O
repair	O
roads	O
Rise	O
in	O
Air	O
Traffic	O
March	O
9	O
2015New	O
Delhi	LOCATION
The	O
air	O
traffic	O
in	O
terms	O
of	O
aircraft	O
movement	O
and	O
passenger	O
tra	O
Khar	O
Subway	O
is	O
where	O
dreams	O
go	O
to	O
die	O
today	O
Nothing	O
is	O
moving	O
Way	O
to	O
Rajiv	LOCATION
Chowk	LOCATION
is	O
blocked	O
Need	O
to	O
take	O
UTurn	O
from	O
Jaipur	LOCATION
highway	O
road	O
What	O
a	O
mess	O
Road	O
rage	O
Father	O
is	O
beaten	O
to	O
death	O
as	O
his	O
kids	O
watch	O
New	O
Delhi	LOCATION
A	O
spat	O
over	O
yielding	O
space	O
in	O
a	O
traffic	O
j	O
Delhis	O
berightthere	O
may	O
finally	O
be	O
scrapped	O
Commuters	O
who	O
have	O
been	O
spending	O
hours	O
stuck	O
in	O
traffic	O
jams	O
on	O
Delhi’s	O
f	O
Delhi	LOCATION
gets	O
first	O
woman	O
bus	O
driver	O
Shes	O
committed	O
to	O
traffic	O
ruleswomens	O
safety	O
More	O
Sarithas	O
needed	O
to	O
bring	O
discipline	O
to	O
Delhi	LOCATION
roads	O
Delhiwaalo	O
please	O
cross	O
the	O
roads	O
behind	O
the	O
buses	O
or	O
any	O
vehicle	O
you	O
are	O
not	O
visible	O
while	O
crossing	O
from	O
front	O
side	O
I	O
think	O
Ill	O
be	O
there	O
in	O
two	O
minutes	O
was	O
maybe	O
inspired	O
from	O
Mumbai	LOCATION
traffic	O
230	O
minuteMumbaiTraffic	O
MentalOrgasm	O
Car	O
crashed	O
on	O
freeway	O
after	O
hitting	O
the	O
wall	O
on	O
the	O
way	O
to	O
Chembur	O
Drive	O
carefully	O
people	O
CC	O
irony	O
of	O
life	O
fresh	O
MBAs	O
drive	O
their	O
own	O
800s	O
and	O
Altos	O
successful	O
ones	O
don't	O
drive	O
their	O
BMWs	O
and	O
Mercs	O
chauffers	O
Tomer	O
Thakur	O
yeah	O
Jat	O
urgent	O
attention	O
to	O
dug	O
up	O
roads	O
and	O
traffic	O
situation	O
in	O
Mumbai	LOCATION
save	O
Delhi	LOCATION
from	O
traffic	O
hazardsKejriwal	O
urged	O
childrento	O
insist	O
their	O
parents	O
for	O
maximum	O
use	O
of	O
public	O
transport	O
Beware	O
Delhi	LOCATION
Police	O
goes	O
digital	O
to	O
catch	O
traffic	O
offenders	O
India	O
News	O
ZippedNews	O
Traffic	O
and	O
Parking	O
Restriction	O
around	O
am	O
Chinnaswamy	LOCATION
Stadium	O
for	O
Todays	O
IPLT20	O
match	O
Info	O
for	O
Match	O
viewers	O
GATE	O
1	O
to	O
9	O
is	O
on	O
Queen’s	O
Road	O
GATE	O
12	O
to	O
17	O
is	O
on	O
Cubbon	LOCATION
Road	O
GATE	O
18	O
to	O
21	O
is	O
on	O
Link	LOCATION
Road	O
PARKING	O
ALLOWED	O
in	O
the	O
following	O
Places	O
ONLY	O
StopThat	O
Joseph	O
Indian	O
High	O
School	O
Ground	O
and	O
UB	LOCATION
City	O
Shivaji	LOCATION
Nagar	LOCATION
Bus	O
Stand	O
1st	O
floor	O
Parking	O
Place	O
KSCA	O
members	O
can	O
park	O
their	O
vehicle	O
in	O
StopThat	O
Mark	LOCATION
Cathedra	LOCATION
Chruch	O
Compound	O
and	O
Bowring	LOCATION
Institute	O
PARKING	O
RESTRICTION	O
imposed	O
around	O
the	O
stadium	O
till	O
1130	O
PM	O
on	O
the	O
below	O
mentioned	O
Places	O
Queen’s	LOCATION
Road	O
between	O
CTO	LOCATION
and	O
Queen’s	LOCATION
Circle	O
both	O
side	O
MG	LOCATION
Road	O
Anil	O
Kumble	O
Circle	O
to	O
Queen’s	LOCATION
Circle	O
both	O
side	O
Link	LOCATION
Road	O
from	O
MG	LOCATION
Road	O
to	O
Cubbon	LOCATION
Road	O
Raj	O
Bhavan	O
Road	O
TChowdaiah	LOCATION
Road	O
and	O
Race	O
Course	O
Road	O
Central	O
Street	O
both	O
sides	O
Cubbon	LOCATION
Road	O
from	O
BRV	LOCATION
Circle	O
to	O
Dickenson	LOCATION
Road	O
Junction	O
both	O
sides	O
of	O
the	O
road	O
Cubbon	LOCATION
Road	O
Kmaraj	LOCATION
Road	O
Jn	O
to	O
Dickenson	LOCATION
Road	O
Jn	O
Except	O
BMTC	O
Buses	O
rest	O
all	O
type	O
of	O
vehicles	O
parking	O
banned	O
near	O
StopThat	O
Marks	O
Road	O
from	O
SBI	O
Circle	O
to	O
Ashirvaadam	LOCATION
Circle	O
Museum	O
Road	O
from	O
MG	LOCATION
Road	O
to	O
StopThat	O
Marks	O
Road	O
and	O
Residency	O
Road	O
Kasturba	LOCATION
Road	O
from	O
Queen’s	LOCATION
Circle	O
to	O
Hudson	LOCATION
Circle	O
and	O
Malya	LOCATION
Road	O
from	O
Siddalingaiah	LOCATION
circle	O
to	O
RRMRjunction	LOCATION
Cubbon	LOCATION
Park	O
inside	O
King’s	LOCATION
Road	O
infront	O
Press	O
Club	O
and	O
Bala	LOCATION
Bhavan	LOCATION
Queen’s	LOCATION
Circle	O
to	O
Lavelle	LOCATION
road	O
Grant	LOCATION
junction	O
Delhi	LOCATION
Traffic	O
Police	O
is	O
now	O
trending	O
in	O
Mumbai	LOCATION
So	O
if	O
you	O
use	O
subway	O
for	O
your	O
own	O
safety	O
in	O
Delhi	LOCATION
may	O
actually	O
give	O
you	O
a	O
surprise	O
reward	O
Road	O
construction	O
machineleft	O
side	O
is	O
parked	O
at	O
the	O
flyover	O
just	O
before	O
the	O
toll	O
towards	O
Gurgaon	LOCATION
Report2Win	O
Mumbai	O
3G	O
service	O
like	O
Mumbai	LOCATION
traffic	O
its	O
too	O
slow	O
hehe	O
Repost	O
OF	O
BLACK	O
Mumbai	LOCATION
bandra	LOCATION
traffic	O
jam	O
transport	O
_soi	O
india…	O
novip	O
thrice	O
in	O
a	O
week	O
stuck	O
in	O
traffic	O
due	O
to	O
veryimportantperson	O
movements	O
in	O
Lucknow	LOCATION
its	O
worst	O
here	O
never	O
seen	O
so	O
much	O
in	O
Delhi	LOCATION
or	O
in	O
Bhubneswar	LOCATION
Who	O
can	O
I	O
sue	O
Good	O
roads	O
a	O
basic	O
right	O
Bombay	LOCATION
howcome	O
via	O
Newsinshorts	O
I	O
think	O
Ill	O
be	O
there	O
in	O
two	O
minutes	O
was	O
maybe	O
inspired	O
from	O
Mumbai	LOCATION
traffic	O
230	O
minuteMumbaiTraffic	O
Traffic	O
crowd	O
madness	O
hurry	O
and	O
chaos	O
mark	O
the	O
arrival	O
of	O
Mumbai	LOCATION
Amazing	O
city	O
full	O
of	O
life	O
Mumbai	O
Just	O
saw	O
the	O
Baingan	O
palli	O
and	O
other	O
gems	O
This	O
wasnt	O
shot	O
in	O
Hyderabad	LOCATION
and	O
all	O
Yaar	O
I	O
was	O
stuck	O
in	O
traffic	O
and	O
spotted	O
it	O
in	O
Bangalore	LOCATION
I	O
will	O
call	O
Bangalore	LOCATION
an	O
IT	O
GARDEN	O
SILICON	O
DEVELOPED	O
or	O
METRO	O
City	O
if	O
DrBSARoad	LOCATION
alsoknownas	O
TanneryRoad	LOCATION
is	O
traffic	O
and	O
Pothole	O
free	O
Authorities	O
close	O
Delhi-Jaipur	LOCATION
Highway	O
NH8	LOCATION
for	O
traffic	O
following	O
LPG	O
leakage	O
near	O
Bhiwadi	LOCATION
NEWS	O
FLASH	O
Traffic	O
Alert	O
Breakdown	O
DTC	O
bus	O
has	O
been	O
removed	O
from	O
the	O
carriageway	O
running	O
from	O
Kodiapul	LOCATION
towards	O
Shishganj	LOCATION
Gurudwara	LOCATION
LACK	O
of	O
medians	O
at	O
right	O
places	O
Sohna	LOCATION
road	O
forcing	O
pedestrians	O
cars	O
to	O
drive	O
on	O
wrongside	O
attention	O
please	O
My	O
article	O
on	O
Bangalore	LOCATION
traffic	O
Unbelievable	O
Traffic	O
jam	O
from	O
Soami	LOCATION
Ngr	O
to	O
Malai	LOCATION
Mandir	LOCATION
beyond	O
Metro	O
work	O
on	O
Monday	O
On	O
a	O
lighter	O
note	O
most	O
people	O
seem	O
to	O
have	O
already	O
fled	O
Mumbai	LOCATION	
for	O
the	O
long	O
weekend	O
Free	O
flowing	O
traffic	O
at	O
peak	O
hours	O
If	O
you	O
are	O
from	O
Mumbai	LOCATION
you	O
will	O
love	O
this	O
NEWS	O
Jerry	O
Seinfeld	O
cancelled	O
his	O
comedy	O
show	O
in	O
Mumbai	LOCATION
due	O
to	O
issues	O
related	O
to	O
traffic	O
parkingPeople	O
rollingonthefloorlaughing	O
Nice	O
Joke	O
Next	O
one	O
Surprisingly	O
smooth	O
traffic	O
today	O
Kandivali	LOCATION
lower	O
parel	O
60	O
minutes	O
Now	O
I	O
am	O
45	O
minutes	O
too	O
earlymumbai	O
you	O
should	O
see	O
Mumbai	LOCATION
traffic	O
More	O
Road	O
connection	O
with	O
Gurgoan	LOCATION
to	O
be	O
considered	O
to	O
reduce	O
jam	O
Vasant	LOCATION
Kunj	LOCATION
droppinglikeflies	O
3	O
link	O
not	O
started	O
yet	O
These	O
Satsangs	LOCATION
should	O
be	O
banned	O
traffic	O
traffucked	O
Delhi	O
Viral	O
BMW	O
Ferrari	O
and	O
Lamborghini	O
stuck	O
in	O
Bangalore	LOCATION
traffic	O
behind	O
a	O
BMTC	O
bus	O
The	O
Indian	O
Express	O
Road	O
users	O
do	O
not	O
have	O
regard	O
from	O
traffic	O
norms	O
B	O
S	O
Bassi	O
Delhi	O
Police	O
Commissioner	O
NTA9	O
In	O
New	O
Delhi	O
ecommerce	O
can	O
be	O
a	O
pain	O
in	O
the	O
back	O
for	O
Amazon	O
deliverymen	O
Delhi	LOCATION
howcome	O
takes	O
suo	O
motu	O
cognizance	O
of	O
traffic	O
cop039s	O
attack	O
on	O
woman	O
The	O
Delhi	LOCATION
High	O
Court	O
on	O
Tuesday	O
took	O
Galti	O
Delhi	O
Traffic	O
police	O
ki	O
haiwohi	O
jawaab	O
dnegeFb	O
page	O
pe	O
galat	O
info	O
di	O
unhone	O
kal	O
please	O
answer	O
An	O
Accident	O
at	O
Matunga	LOCATION
DrBARoad	LOCATION
on	O
Tule	LOCATION
Phule	LOCATION
Flyover	O
traffic	O
towards	O
Dadar	LOCATION
TT	O
is	O
affected	O
Mumbai	LOCATION
Mawana	LOCATION
Meerut	LOCATION
Mumbai	LOCATION
to	O
get	O
a	O
firstofitskind	O
green	O
crematorium	O
TRAFFIC	O
ADVISORY	O
Traffic	O
is	O
moving	O
in	O
single	O
carriageway	O
from	O
RedFort	LOCATION
to	O
Fateh	LOCATION
Puri	LOCATION
Chandni	LOCATION
Chowk	LOCATION
Inconvenience	O
regretted	O
password	O
GNCT	O
of	O
Delhi	LOCATION
In	O
the	O
maddening	O
Mumbai	LOCATION
traffic	O
ambulances	O
lose	O
out	O
on	O
precious	O
time	O
trying	O
to	O
get	O
patients	O
to	O
hospitals	O
Why	O
cant	O
we	O
have	O
strict	O
implementation	O
of	O
traffic	O
laws	O
in	O
Mumbai	LOCATION
like	O
in	O
countries	O
abroad	O
Kherwadi	LOCATION
flyover	O
opening	O
on	O
Sunday	O
bottlenecks	O
remain	O
at	O
Aarey	O
Kandivli	LOCATION
EndVVIPRaj	O
Traffic	O
stopped	O
at	O
Raj	LOCATION
Bhavan	LOCATION
Not	O
sure	O
whos	O
coming	O
there	O
Mono	O
rail	O
derailed	O
at	O
Bhakti	LOCATION
park	O
Mumbai	LOCATION
Good	O
Samaritan	O
do	O
exist	O
It	O
was	O
raining	O
Rs	O
500	O
notes	O
on	O
a	O
busy	O
road	O
in	O
Whitefield	LOCATION
Bangalore	LOCATION
Mirror	O
Dear	O
James	O
we	O
are	O
an	O
offshore	O
traffic	O
data	O
analysis	O
company	O
based	O
in	O
bangalore	O
India	O
parentlooking	O
share	O
your	O
email	O
id	O
Thanks	O
QA_Testing	O
Engineer	O
–	O
Traffic	O
Management	O
in	O
Mumbai	LOCATION
Maharashtra	LOCATION
Big	O
jams	O
at	O
South	O
West	O
Palam	LOCATION
Railway	O
crossing	O
Can	O
you	O
please	O
help	O
Townies	O
drive	O
like	O
traffic	O
rules	O
are	O
actually	O
a	O
thing	O
Mumbai	LOCATION
if	O
I	O
walk	O
Ill	O
reach	O
faster	O
Dwarka	LOCATION
flyover	O
always	O
in	O
a	O
mess	O
Delhi	LOCATION
callme	O
praises	O
courage	O
of	O
woman	O
attacked	O
by	O
traffic	O
copNew	O
Delhi	LOCATION
May	O
12	O
UNI	O
Delhi	LOCATION
Chief	O
Minister	O
Arvind	O
Who	O
said	O
there	O
is	O
no	O
traffic	O
S	O
V	O
Road	O
Jogeshwari	O
northbound	O
ohh	O
Kal	O
Good	O
Friday	O
bhi	O
hello	O
yippee	O
Too	O
much	O
traffic	O
near	O
Kurla	O
entering	O
to	O
bkc	O
IMPACT	O
Respite	O
from	O
dug	O
up	O
Mumbai	LOCATION
city	O
before	O
monsoon	O
dugupmumbai	O
Your	O
chance	O
to	O
watch	O
T20	O
in	O
Feroz	LOCATION
Shah	LOCATION
Kotla	LOCATION
Stadium	O
Download	O
Ridlr	O
application	O
look	O
at	O
the	O
Delhi	O
metro	O
we	O
built	O
just	O
1	O
line	O
in	O
8	O
years	O
Trains	O
still	O
using	O
what	O
the	O
British	O
built	O
Massive	O
Jam	O
at	O
Surajkund	LOCATION
Road	O
from	O
shooting	O
range	O
and	O
entire	O
stretch	O
from	O
Tuglakabad	LOCATION
to	O
Badarpur	LOCATION
is	O
jam	O
Hows	O
the	O
traffic	O
in	O
Bangalore	LOCATION
now	O
save	O
Delhi	LOCATION
from	O
traffic	O
hazardsKejriwal	O
urged	O
childrento	O
insist	O
their	O
parents	O
for	O
maximum	O
use	O
of	O
public	O
transport	O
ohk	O
Mumbai	LOCATION
se	O
bhi	O
jyada	O
traffic	O
the	O
Delhi	O
traffic	O
cops	O
use	O
green	O
corridor	O
to	O
deliver	O
liver	O
save	O
life	O
Green	O
corridor	O
is	O
a	O
special	O
route	O
for	O
tra	O
please	O
retweet	O
carpool	O
available	O
Kharghar	LOCATION
to	O
BKC	LOCATION
MonFri	O
Going	O
745	O
AM	O
Departing	O
8	O
PM	O
One	O
or	O
both	O
sides	O
can	O
be	O
worked	O
Really	O
enjoyed	O
the	O
ridetweets	O
PM	O
after	O
his	O
first	O
trip	O
in	O
the	O
Delhi	LOCATION
MetIhad	O
to	O
meet	O
a	O
doctor	O
T	O
traffic	O
was	O
at	O
a	O
halt	O
for	O
20mins	O
DCantt	LOCATION
Slow	O
traffic	O
at	O
Andheri	LOCATION
subway	O
east	O
to	O
west	O
due	O
to	O
BMC	O
drainage	O
work	O
Mumbai	LOCATION
Check	O
live	O
MumbaiTraffic	O
at	O
Mumbai	LOCATION
Traffic	O
Issue	O
21st	O
May 2015	O
Slow	O
moving	O
traffic	O
on	O
Outer	O
Ring	O
Roadfrom	O
Bellandur	LOCATION
towards	O
Kadubeesanahalli	LOCATION
BengaluruCheck	O
at	O
Indilens	O
focus	O
howcome	O
asks	O
Maharashtra	LOCATION
for	O
its	O
plan	O
to	O
spend	O
US	LOCATION
fund	O
on	O
Mumbai	LOCATION
traffic	O
The	O
typical	O
evening	O
fast	O
city	O
traffic	O
on	O
the	O
Eastern	O
Express	O
Highway	O
in	O
Mumbai	LOCATION
India	LOCATION
One…	O
Unless	O
we	O
have	O
confident	O
mass	O
transport	O
for	O
Delhi	LOCATION
there	O
is	O
no	O
solution	O
for	O
traffic	O
CK2015	O
indeed	O
bytheway	O
Bangalore	LOCATION
was	O
originally	O
designed	O
as	O
a	O
walking	O
city	O
It	O
was	O
never	O
meant	O
to	O
handle	O
this	O
traffic	O
Which	O
is	O
the	O
best	O
place	O
to	O
have	O
breakfast	O
in	O
Bangalore	LOCATION
Silk	O
Board	O
Signal	O
Traffic	O
Jam	O
Good	O
Weather	O
comes	O
with	O
its	O
own	O
set	O
of	O
cons	O
Traffic	O
mosquitoes	O
and	O
weirdo	O
auto	O
drivers	O
top	O
the	O
list	O
Bangalore	LOCATION
Air	O
passenger	O
traffic	O
up	O
12	O
percent	O
during	O
AprilJanuary	O
2015	O
New Delhi	LOCATION
The	O
government	O
said	O
on	O
Monday	O
that…	O
Gyan	O
to	O
all	O
my	O
fellow	O
Delhiets	O
try	O
leave	O
early	O
for	O
work	O
at	O
least	O
one	O
side	O
you	O
can	O
avoid	O
traffic	O
Evenings	O
we	O
have	O
no	O
option	O
Delhi	LOCATION
roadrage	O
death	O
Massive	O
jams	O
choke	O
traffic	O
A	O
massive	O
traffic	O
jam	O
choked	O
parts	O
of	O
central	O
Delhi	LOCATION
on	O
Mond	O
There	O
are	O
3	O
junk	O
cars	O
without	O
number	O
plates	O
parked	O
on	O
footpath	O
and	O
service	O
road	O
at	O
East	O
Krishna	LOCATION
Nagar	LOCATION
near	O
metro	O
Piller	O
No88	O
Paulo	O
Coelhos	O
response	O
to	O
a	O
kid	O
selling	O
pirated	O
copies	O
of	O
his	O
book	O
at	O
a	O
traffic	O
signal	O
in	O
Delhi	O
500px	O
Delhis	O
mighty	O
traffic	O
Stuck	O
in	O
Traffic	O
huhhh	O
Felling	O
Mumbai	LOCATION
Traffic	O
is	O
now	O
almost	O
like	O
Bengaluru	LOCATION
traffic	O
Queues	O
growing	O
longer	O
at	O
Airoli	LOCATION
toll	O
both	O
sides	O
How	O
about	O
RPFGRP	O
dissuading	O
commuters	O
from	O
climbing	O
on	O
rooftops	O
Mumba	LOCATION
Kalwa	LOCATION
MumbaiNeed	O
Ove	O
Blood	O
for	O
Cancer	O
fighterAt	O
Bombay	LOCATION
hospitalCall	O
9819633650	O
it	O
is	O
applicable	O
for	O
all	O
India	LOCATION
kejriwal	O
did	O
not	O
go	O
to	O
bhagat	O
singh	O
smarak	O
yesterday	O
because	O
he	O
was	O
busy	O
in	O
solving	O
traffic	O
problem	O
in	O
Delhi	LOCATION
DELHI	LOCATION
TRAFFIC	O
POLICE	O
TRAFFIC	O
ADVISORY	O
IPL	O
T20	O
CRICKET	O
MATCH	O
AT	O
FEROZESHAH	LOCATION
KOTLA	LOCATION
GROUND	O
ON	O
23	O
04 2015	O
Crawling	O
jam	O
from	O
Bandra	LOCATION
to	O
Scruz	LOCATION
on	O
WEH	O
Traffic	O
advisory	O
for	O
Rahul	O
Gandhis	O
Kisan	O
rally	O
in	O
Delhi	LOCATION
Rahul	O
Gandhi	O
will	O
lead	O
Congresss	O
Kisan	O
rally	O
agains	O
A	O
truck	O
No	O
RJ05	O
goahead	O
5929	O
has	O
broken	O
down	O
on	O
Shahdara	LOCATION
Flyover	O
in	O
the	O
carriage	O
way	O
from	O
ISBT	LOCATION
towards	O
Shahdara	LOCATION
causing	O
congestion	O
Report2Win	O
huge	O
Jam	O
at	O
Kalindi	LOCATION
Kunj	LOCATION
One	O
truck	O
stopped	O
due	O
to	O
some	O
issue	O
SuperCarNews	O
Viral	O
BMW	O
Ferrari	O
and	O
Lamborghini	O
stuck	O
in	O
Bangalore	LOCATION
traffic	O
behind	O
a	O
BMTC	O
bus	O
In	O
Bangalore	LOCATION
Delhi	LOCATION
traffic	O
—	O
feeling	O
irritated	O
at	O
Kalka	LOCATION
Mandir	LOCATION
Delhi	LOCATION
Traffic	O
Alert	O
One	O
side	O
carriage	O
way	O
of	O
Moti	LOCATION
Bagh	LOCATION
flyover	O
from	O
Moti	LOCATION
Bagh	LOCATION
towards	O
Dhaula	LOCATION
Kuan	LOCATION
has	O
been	O
closed	O
due	O
to	O
repair	O
work	O
of	O
Moti	O
Bagh	O
flyover	O
Inconvenience	O
regretted	O
Anyone	O
knows	O
why	O
the	O
Faridabad	LOCATION
Badarpur	LOCATION
expressway	O
is	O
closed	O
to	O
traffic	O
Oh	O
the	O
Mumbai	O
traffic	O
ATUI	O
SuperwomanAtYTFF	O
SuperwomanInMumbai	O
Terrible	O
traffic	O
at	O
Dadar	O
Parel	O
Saw	O
a	O
policeman	O
chasing	O
an	O
auto	O
in	O
an	O
auto	O
bcz	O
he	O
violated	O
traffic	O
rule	O
Kudos	O
to	O
Navi	LOCATION
Mumbai	LOCATION
administration	O
Smooth	O
running	O
traffic	O
on	O
SewriChembur	LOCATION
road	O
towards	O
Bhakti	LOCATION
Park	O
monorailCheck	O
updates	O
at	O
traffic	O
from	O
KR	LOCATION
Puram	LOCATION
to	O
Marathahalli	LOCATION
very	O
slow	O
near	O
Marathahalli	LOCATION
underpass	O
on	O
ORR	O
Decorated	O
taxis	O
And	O
total	O
deadlock	O
traffic	O
Mumbai	LOCATION
namjan	O
Mad	O
traffic	O
scene	O
near	O
Bandra	LOCATION
mosque	O
screenshot	O
holding	O
some	O
taxi	O
union	O
rally	O
Avoid	O
at	O
any	O
cost	O
Heavy	O
traffic	O
in	O
Bavdhan	LOCATION
on	O
Mumbai	LOCATION
Pune	LOCATION
Bypass	O
RdCheck	O
at	O
GurgaonTollGate	LOCATION
like	O
mess	O
tdy	O
at	O
DoNotDisturb	O
while	O
going	O
twds	O
Noida	LOCATION
Take	O
the	O
Mayur	LOCATION
Vihar	LOCATION
cut	O
if	O
possible	O
Major	O
jam	O
at	O
Tughlakabad	LOCATION
fort	O
Shooting	O
range	O
turn	O
Is	O
it	O
safe	O
to	O
drive	O
to	O
Mangalore	LOCATION
from	O
Yelahanka	LOCATION
Corrupt	O
Police	O
Thanas	O
in	O
Delhi	LOCATION
Kamla	LOCATION
Market	LOCATION
Burari	LOCATION
MajnuTila	LOCATION
Krishna	LOCATION
Nagar	LOCATION	
ChandniChwk	LOCATION
and	O
list	O
goes	O
on	O
sure	O
no	O
fear	O
of	O
breaking	O
traffic	O
laws	O
in	O
Mumbai	LOCATION
Need	O
to	O
create	O
fears	O
use	O
camera	O
impound	O
licence	O
jail	O
and	O
use	O
media	O
stuck	O
for	O
40	O
minute	O
on	O
ReadtheRules	O
to	O
Moti	LOCATION
Bagh	LOCATION
section	O
YaY	O
it	O
stopped	O
raining	O
in	O
Bangalore	LOCATION
the	O
traffic	O
is	O
back	O
to	O
normal	O
congested	O
crazy	O
Imagine	O
how	O
hard	O
is	O
it	O
Traffic	O
Jam	O
from	O
Byculla	LOCATION
to	O
Mumbai	LOCATION
CST	LOCATION
Left	O
Front	O
BHARIP	O
huge	O
Morcha	O
Marching	O
towards	O
Azad	LOCATION
Maidan	LOCATION
Road	O
BlockMajor	O
Andheri	LOCATION
Station	O
to	O
Versova	LOCATION
My	O
Rickshaw	O
guy	O
is	O
fast	O
and	O
furious	O
Massive	O
Traffic	O
Jam	O
on	O
Delhi-Gurgaon	LOCATION
Expressway	O
Commuters	O
on	O
the	O
DelhiGurgaon	LOCATION
expressway	O
faced	O
a	O
massive	O
tra	O
Having	O
a	O
Traffic	O
Jam	O
day	O
Cant	O
help	O
but	O
wonder	O
what	O
Delhi	O
Traffic	O
would	O
look	O
like	O
in	O
5	O
years	O
from	O
now	O
Whoever	O
thinks	O
Mumbai	O
has	O
horrible	O
traffic	O
please	O
visit	O
Bangalore	LOCATION
santacruz	LOCATION
Milan	O
service	O
road	O
is	O
partly	O
blocked	O
due	O
to	O
road	O
work	O
Prefer	O
over	O
bridge	O
Mahalaxmi	LOCATION
Stn	O
flyover	O
coming	O
from	O
Haji	LOCATION
Ali	LOCATION
crossing	O
choco	O
block	O
traffic	O
at	O
this	O
hour	O
on	O
a	O
weekend	O
Whats	O
happening	O
Mumbai	O
Follow	O
this	O
by	O
Yoonji	O
Kang	O
ohk	O
because	O
there	O
was	O
a	O
menace	O
at	O
Gurgaon	LOCATION
Toll	O
too	O
causing	O
traffic	O
jam	O
right	O
from	O
Mahipalpur	LOCATION
flyover	O
Illegal	O
parking	O
stopping	O
at	O
wrong	O
places	O
like	O
intersactions	O
narrow	O
busy	O
road	O
be	O
taken	O
care	O
Don'tTypePlease	O
at	O
NEW	O
KONDLI	LOCATION
Area	O
helipad	O
Maybe	O
Whats	O
the	O
procedure	O
to	O
flythrough	O
Mumbais	O
traffic	O
Iwant	O
to	O
be	O
there	O
forMIvsRCB	O
í ½í¸­	O
There	O
is	O
no	O
holiday	O
for	O
traffic	O
in	O
Bangalore	LOCATION
Peak	O
hour	O
traffic	O
near	O
Richmond	LOCATION
circle	O
in	O
front	O
of	O
Bishop	LOCATION
Cotten	LOCATION
school	O
Protesters	O
halt	O
central	O
Delhi	LOCATION
traffic	O
after	O
road	O
rage	O
murder	O
The	O
Times	O
Of	O
India	O
Share	O
With	O
Friends	O
Koi	O
bata	O
to	O
do	O
traffic	O
kum	O
huya	O
ki	O
nehi	O
Bangalore	LOCATION
Any	O
updates	O
on	O
whether	O
the	O
traffic	O
on	O
NH8	LOCATION
has	O
cleared	O
up	O
Leaving	O
for	O
Rohini	LOCATION
from	O
Gurgaon	LOCATION
in	O
15	O
minutes	O
Jerry	O
Seinfeld	O
not	O
coming	O
to	O
Mumbai	O
organisers	O
blame	O
the	O
traffic	O
cops	O
Firstpost	O
Mumbai	LOCATION
hashmumbai	O
Shameful	O
Jerry	O
Seinfelds	O
Mumbai	O
shows	O
cancelled	O
due	O
to	O
traffic	O
permission	O
issues	O
The	O
Economic	O
Times	O
whatthef**k	O
outside	O
Delhi	LOCATION
drivers	O
NCR	LOCATION
baap	O
Kicka**	O
maal	O
h	O
Traffic	O
violators	O
from	O
outside	O
Delhi	LOCATION
to	O
face	O
action	O
whysthis	O
happening	O
in	O
mumbai	LOCATION
Omgand	O
police	O
itsismess	O
yes	O
on	O
AIIMS	LOCATION
flyover	O
towards	O
Noida	LOCATION
However	O
this	O
was	O
taken	O
too	O
days	O
back	O
Viral	O
Facebook	O
post	O
gets	O
Mumbai	LOCATION
traffic	O
constable	O
suspended	O
for	O
demanding	O
bribe	O
Indi	O
Stuck	O
at	O
Silk	O
Board	O
signal	O
It	O
is	O
2311	O
Bangalore	LOCATION
traffic	O
in	O
beyond	O
screwed	O
oh	O
no	O
saw	O
your	O
tweet	O
too	O
late	O
Am	O
in	O
the	O
crazy	O
jam	O
How	O
many	O
minutes	O
to	O
clear	O
Am	O
heading	O
towards	O
Delhi	O
FashionWithoutHair	O
is	O
like	O
Mumbai	O
without	O
pollution	O
and	O
traffic	O
Can	O
someone	O
tell	O
me	O
why	O
Mumbai	LOCATION
traffic	O
is	O
34X	O
of	O
normal	O
for	O
last	O
23	O
days	O
The	O
whole	O
of	O
Delhi	LOCATION
doesnt	O
High	O
traffic	O
at	O
Juhu	LOCATION
Mumbai	LOCATION
annoyed	O
